date,Country,deaths,confirmed_cases
2020-02-29,Western Sahara,0.0,0.0
2020-02-29,Yemen,0.0,0.0
2020-02-29,Zambia,0.0,0.0
2020-02-29,Zimbabwe,0.0,0.0
2020-03-01,Afghanistan,0.0,0.0
2020-03-01,Albania,0.0,0.0
2020-03-01,Algeria,0.0,0.0
2020-03-01,Andorra,0.0,0.0
2020-03-01,Angola,0.0,0.0
2020-03-01,Antigua and Barbuda,0.0,0.0
2020-03-01,Argentina,0.0,0.0
2020-03-01,Armenia,0.0,1.0
2020-03-01,Australia,1.0,2.0
2020-03-01,Austria,0.0,5.0
2020-03-01,Azerbaijan,0.0,3.0
2020-03-01,Bahamas,0.0,0.0
2020-03-01,Bahrain,0.0,6.0
2020-03-01,Bangladesh,0.0,0.0
2020-03-01,Barbados,0.0,0.0
2020-03-01,Belarus,0.0,0.0
2020-03-01,Belgium,0.0,1.0
2020-03-01,Belize,0.0,0.0
2020-03-01,Benin,0.0,0.0
2020-03-01,Bhutan,0.0,0.0
2020-03-01,Bolivia,0.0,0.0
2020-03-01,Bosnia and Herzegovina,0.0,0.0
2020-03-01,Botswana,0.0,0.0
2020-03-01,Brazil,0.0,0.0
2020-03-01,Brunei,0.0,0.0
2020-03-01,Bulgaria,0.0,0.0
2020-03-01,Burkina Faso,0.0,0.0
2020-03-01,Burma,0.0,0.0
2020-03-01,Burundi,0.0,0.0
2020-03-01,Cabo Verde,0.0,0.0
2020-03-01,Cambodia,0.0,0.0
2020-03-01,Cameroon,0.0,0.0
2020-03-01,Canada,0.0,4.0
2020-03-01,Central African Republic,0.0,0.0
2020-03-01,Chad,0.0,0.0
2020-03-01,Chile,0.0,7.0
2020-03-01,China,35.0,576.0
2020-03-01,Colombia,0.0,0.0
2020-03-01,Comoros,0.0,0.0
2020-03-01,Congo (Brazzaville),0.0,0.0
2020-03-01,Congo (Kinshasa),0.0,0.0
2020-03-01,Costa Rica,0.0,0.0
2020-03-01,Cote d'Ivoire,0.0,0.0
2020-03-01,Croatia,0.0,1.0
2020-03-01,Cuba,0.0,0.0
2020-03-01,Cyprus,0.0,0.0
2020-03-01,Czechia,0.0,3.0
2020-03-01,Denmark,0.0,1.0
2020-03-01,Diamond Princess,0.0,0.0
2020-03-01,Djibouti,0.0,0.0
2020-03-01,Dominica,0.0,0.0
2020-03-01,Dominican Republic,0.0,1.0
2020-03-01,Ecuador,0.0,6.0
2020-03-01,Egypt,0.0,1.0
2020-03-01,El Salvador,0.0,0.0
2020-03-01,Equatorial Guinea,0.0,0.0
2020-03-01,Eritrea,0.0,0.0
2020-03-01,Estonia,0.0,0.0
2020-03-01,Eswatini,0.0,0.0
2020-03-01,Ethiopia,0.0,0.0
2020-03-01,Fiji,0.0,0.0
2020-03-01,Finland,0.0,3.0
2020-03-01,France,0.0,30.0
2020-03-01,Gabon,0.0,0.0
2020-03-01,Gambia,0.0,0.0
2020-03-01,Georgia,0.0,2.0
2020-03-01,Germany,0.0,51.0
2020-03-01,Ghana,0.0,0.0
2020-03-01,Greece,0.0,3.0
2020-03-01,Grenada,0.0,0.0
2020-03-01,Guatemala,0.0,0.0
2020-03-01,Guinea,0.0,0.0
2020-03-01,Guinea-Bissau,0.0,0.0
2020-03-01,Guyana,0.0,0.0
2020-03-01,Haiti,0.0,0.0
2020-03-01,Holy See,0.0,0.0
2020-03-01,Honduras,0.0,0.0
2020-03-01,Hungary,0.0,0.0
2020-03-01,Iceland,0.0,2.0
2020-03-01,India,0.0,0.0
2020-03-01,Indonesia,0.0,0.0
2020-03-01,Iran,11.0,385.0
2020-03-01,Iraq,0.0,6.0
2020-03-01,Ireland,0.0,0.0
2020-03-01,Israel,0.0,3.0
2020-03-01,Italy,5.0,566.0
2020-03-01,Jamaica,0.0,0.0
2020-03-01,Japan,0.0,14.0
2020-03-01,Jordan,0.0,0.0
2020-03-01,Kazakhstan,0.0,0.0
2020-03-01,Kenya,0.0,0.0
2020-03-01,"Korea, South",1.0,586.0
2020-03-01,Kosovo,0.0,0.0
2020-03-01,Kuwait,0.0,0.0
2020-03-01,Kyrgyzstan,0.0,0.0
2020-03-01,Laos,0.0,0.0
2020-03-01,Latvia,0.0,0.0
2020-03-01,Lebanon,0.0,6.0
2020-03-01,Lesotho,0.0,0.0
2020-03-01,Liberia,0.0,0.0
2020-03-01,Libya,0.0,0.0
2020-03-01,Liechtenstein,0.0,0.0
2020-03-01,Lithuania,0.0,0.0
2020-03-01,Luxembourg,0.0,0.0
2020-03-01,MS Zaandam,0.0,0.0
2020-03-01,Madagascar,0.0,0.0
2020-03-01,Malawi,0.0,0.0
2020-03-01,Malaysia,0.0,4.0
2020-03-01,Maldives,0.0,0.0
2020-03-01,Mali,0.0,0.0
2020-03-01,Malta,0.0,0.0
2020-03-01,Marshall Islands,0.0,0.0
2020-03-01,Mauritania,0.0,0.0
2020-03-01,Mauritius,0.0,0.0
2020-03-01,Mexico,0.0,1.0
2020-03-01,Moldova,0.0,0.0
2020-03-01,Monaco,0.0,0.0
2020-03-01,Mongolia,0.0,0.0
2020-03-01,Montenegro,0.0,0.0
2020-03-01,Morocco,0.0,0.0
2020-03-01,Mozambique,0.0,0.0
2020-03-01,Namibia,0.0,0.0
2020-03-01,Nepal,0.0,0.0
2020-03-01,Netherlands,0.0,4.0
2020-03-01,New Zealand,0.0,0.0
2020-03-01,Nicaragua,0.0,0.0
2020-03-01,Niger,0.0,0.0
2020-03-01,Nigeria,0.0,0.0
2020-03-01,North Macedonia,0.0,0.0
2020-03-01,Norway,0.0,4.0
2020-03-01,Oman,0.0,0.0
2020-03-01,Pakistan,0.0,0.0
2020-03-01,Panama,0.0,0.0
2020-03-01,Papua New Guinea,0.0,0.0
2020-03-01,Paraguay,0.0,0.0
2020-03-01,Peru,0.0,0.0
2020-03-01,Philippines,0.0,0.0
2020-03-01,Poland,0.0,0.0
2020-03-01,Portugal,0.0,0.0
2020-03-01,Qatar,0.0,2.0
2020-03-01,Romania,0.0,0.0
2020-03-01,Russia,0.0,0.0
2020-03-01,Rwanda,0.0,0.0
2020-03-01,Saint Kitts and Nevis,0.0,0.0
2020-03-01,Saint Lucia,0.0,0.0
2020-03-01,Saint Vincent and the Grenadines,0.0,0.0
2020-03-01,San Marino,0.0,0.0
2020-03-01,Sao Tome and Principe,0.0,0.0
2020-03-01,Saudi Arabia,0.0,0.0
2020-03-01,Senegal,0.0,0.0
2020-03-01,Serbia,0.0,0.0
2020-03-01,Seychelles,0.0,0.0
2020-03-01,Sierra Leone,0.0,0.0
2020-03-01,Singapore,0.0,4.0
2020-03-01,Slovakia,0.0,0.0
2020-03-01,Slovenia,0.0,0.0
2020-03-01,Solomon Islands,0.0,0.0
2020-03-01,Somalia,0.0,0.0
2020-03-01,South Africa,0.0,0.0
2020-03-01,South Sudan,0.0,0.0
2020-03-01,Spain,0.0,39.0
2020-03-01,Sri Lanka,0.0,0.0
2020-03-01,Sudan,0.0,0.0
2020-03-01,Suriname,0.0,0.0
2020-03-01,Sweden,0.0,0.0
2020-03-01,Switzerland,0.0,9.0
2020-03-01,Syria,0.0,0.0
2020-03-01,Taiwan*,0.0,1.0
2020-03-01,Tajikistan,0.0,0.0
2020-03-01,Tanzania,0.0,0.0
2020-03-01,Thailand,1.0,0.0
2020-03-01,Timor-Leste,0.0,0.0
2020-03-01,Togo,0.0,0.0
2020-03-01,Trinidad and Tobago,0.0,0.0
2020-03-01,Tunisia,0.0,0.0
2020-03-01,Turkey,0.0,0.0
2020-03-01,US,0.0,7.0
2020-03-01,Uganda,0.0,0.0
2020-03-01,Ukraine,0.0,0.0
2020-03-01,United Arab Emirates,0.0,0.0
2020-03-01,United Kingdom,0.0,33.0
2020-03-01,Uruguay,0.0,0.0
2020-03-01,Uzbekistan,0.0,0.0
2020-03-01,Vanuatu,0.0,0.0
2020-03-01,Venezuela,0.0,0.0
2020-03-01,Vietnam,0.0,0.0
2020-03-01,West Bank and Gaza,0.0,0.0
2020-03-01,Western Sahara,0.0,0.0
2020-03-01,Yemen,0.0,0.0
2020-03-01,Zambia,0.0,0.0
2020-03-01,Zimbabwe,0.0,0.0
2020-03-02,Afghanistan,0.0,0.0
2020-03-02,Albania,0.0,0.0
2020-03-02,Algeria,0.0,2.0
2020-03-02,Andorra,0.0,1.0
2020-03-02,Angola,0.0,0.0
2020-03-02,Antigua and Barbuda,0.0,0.0
2020-03-02,Argentina,0.0,0.0
2020-03-02,Armenia,0.0,0.0
2020-03-02,Australia,0.0,3.0
2020-03-02,Austria,0.0,4.0
2020-03-02,Azerbaijan,0.0,0.0
2020-03-02,Bahamas,0.0,0.0
2020-03-02,Bahrain,0.0,2.0
2020-03-02,Bangladesh,0.0,0.0
2020-03-02,Barbados,0.0,0.0
2020-03-02,Belarus,0.0,0.0
2020-03-02,Belgium,0.0,6.0
2020-03-02,Belize,0.0,0.0
2020-03-02,Benin,0.0,0.0
2020-03-02,Bhutan,0.0,0.0
2020-03-02,Bolivia,0.0,0.0
2020-03-02,Bosnia and Herzegovina,0.0,0.0
2020-03-02,Botswana,0.0,0.0
2020-03-02,Brazil,0.0,0.0
2020-03-02,Brunei,0.0,0.0
2020-03-02,Bulgaria,0.0,0.0
2020-03-02,Burkina Faso,0.0,0.0
2020-03-02,Burma,0.0,0.0
2020-03-02,Burundi,0.0,0.0
2020-03-02,Cabo Verde,0.0,0.0
2020-03-02,Cambodia,0.0,0.0
2020-03-02,Cameroon,0.0,0.0
2020-03-02,Canada,0.0,3.0
2020-03-02,Central African Republic,0.0,0.0
2020-03-02,Chad,0.0,0.0
2020-03-02,Chile,0.0,0.0
2020-03-02,China,42.0,204.0
2020-03-02,Colombia,0.0,0.0
2020-03-02,Comoros,0.0,0.0
2020-03-02,Congo (Brazzaville),0.0,0.0
2020-03-02,Congo (Kinshasa),0.0,0.0
2020-03-02,Costa Rica,0.0,0.0
2020-03-02,Cote d'Ivoire,0.0,0.0
2020-03-02,Croatia,0.0,0.0
2020-03-02,Cuba,0.0,0.0
2020-03-02,Cyprus,0.0,0.0
2020-03-02,Czechia,0.0,0.0
2020-03-02,Denmark,0.0,0.0
2020-03-02,Diamond Princess,0.0,0.0
2020-03-02,Djibouti,0.0,0.0
2020-03-02,Dominica,0.0,0.0
2020-03-02,Dominican Republic,0.0,0.0
2020-03-02,Ecuador,0.0,0.0
2020-03-02,Egypt,0.0,0.0
2020-03-02,El Salvador,0.0,0.0
2020-03-02,Equatorial Guinea,0.0,0.0
2020-03-02,Eritrea,0.0,0.0
2020-03-02,Estonia,0.0,0.0
2020-03-02,Eswatini,0.0,0.0
2020-03-02,Ethiopia,0.0,0.0
2020-03-02,Fiji,0.0,0.0
2020-03-02,Finland,0.0,0.0
2020-03-02,France,1.0,61.0
2020-03-02,Gabon,0.0,0.0
2020-03-02,Gambia,0.0,0.0
2020-03-02,Georgia,0.0,0.0
2020-03-02,Germany,0.0,29.0
2020-03-02,Ghana,0.0,0.0
2020-03-02,Greece,0.0,0.0
2020-03-02,Grenada,0.0,0.0
2020-03-02,Guatemala,0.0,0.0
2020-03-02,Guinea,0.0,0.0
2020-03-02,Guinea-Bissau,0.0,0.0
2020-03-02,Guyana,0.0,0.0
2020-03-02,Haiti,0.0,0.0
2020-03-02,Holy See,0.0,0.0
2020-03-02,Honduras,0.0,0.0
2020-03-02,Hungary,0.0,0.0
2020-03-02,Iceland,0.0,3.0
2020-03-02,India,0.0,2.0
2020-03-02,Indonesia,0.0,2.0
2020-03-02,Iran,12.0,523.0
2020-03-02,Iraq,0.0,7.0
2020-03-02,Ireland,0.0,0.0
2020-03-02,Israel,0.0,0.0
2020-03-02,Italy,18.0,342.0
2020-03-02,Jamaica,0.0,0.0
2020-03-02,Japan,0.0,19.0
2020-03-02,Jordan,0.0,0.0
2020-03-02,Kazakhstan,0.0,0.0
2020-03-02,Kenya,0.0,0.0
2020-03-02,"Korea, South",11.0,599.0
2020-03-02,Kosovo,0.0,0.0
2020-03-02,Kuwait,0.0,11.0
2020-03-02,Kyrgyzstan,0.0,0.0
2020-03-02,Laos,0.0,0.0
2020-03-02,Latvia,0.0,1.0
2020-03-02,Lebanon,0.0,3.0
2020-03-02,Lesotho,0.0,0.0
2020-03-02,Liberia,0.0,0.0
2020-03-02,Libya,0.0,0.0
2020-03-02,Liechtenstein,0.0,0.0
2020-03-02,Lithuania,0.0,0.0
2020-03-02,Luxembourg,0.0,0.0
2020-03-02,MS Zaandam,0.0,0.0
2020-03-02,Madagascar,0.0,0.0
2020-03-02,Malawi,0.0,0.0
2020-03-02,Malaysia,0.0,0.0
2020-03-02,Maldives,0.0,0.0
2020-03-02,Mali,0.0,0.0
2020-03-02,Malta,0.0,0.0
2020-03-02,Marshall Islands,0.0,0.0
2020-03-02,Mauritania,0.0,0.0
2020-03-02,Mauritius,0.0,0.0
2020-03-02,Mexico,0.0,0.0
2020-03-02,Moldova,0.0,0.0
2020-03-02,Monaco,0.0,0.0
2020-03-02,Mongolia,0.0,0.0
2020-03-02,Montenegro,0.0,0.0
2020-03-02,Morocco,0.0,1.0
2020-03-02,Mozambique,0.0,0.0
2020-03-02,Namibia,0.0,0.0
2020-03-02,Nepal,0.0,0.0
2020-03-02,Netherlands,0.0,8.0
2020-03-02,New Zealand,0.0,0.0
2020-03-02,Nicaragua,0.0,0.0
2020-03-02,Niger,0.0,0.0
2020-03-02,Nigeria,0.0,0.0
2020-03-02,North Macedonia,0.0,0.0
2020-03-02,Norway,0.0,6.0
2020-03-02,Oman,0.0,0.0
2020-03-02,Pakistan,0.0,1.0
2020-03-02,Panama,0.0,0.0
2020-03-02,Papua New Guinea,0.0,0.0
2020-03-02,Paraguay,0.0,0.0
2020-03-02,Peru,0.0,0.0
2020-03-02,Philippines,0.0,0.0
2020-03-02,Poland,0.0,0.0
2020-03-02,Portugal,0.0,2.0
2020-03-02,Qatar,0.0,0.0
2020-03-02,Romania,0.0,0.0
2020-03-02,Russia,0.0,1.0
2020-03-02,Rwanda,0.0,0.0
2020-03-02,Saint Kitts and Nevis,0.0,0.0
2020-03-02,Saint Lucia,0.0,0.0
2020-03-02,Saint Vincent and the Grenadines,0.0,0.0
2020-03-02,San Marino,0.0,7.0
2020-03-02,Sao Tome and Principe,0.0,0.0
2020-03-02,Saudi Arabia,0.0,1.0
2020-03-02,Senegal,0.0,1.0
2020-03-02,Serbia,0.0,0.0
2020-03-02,Seychelles,0.0,0.0
2020-03-02,Sierra Leone,0.0,0.0
2020-03-02,Singapore,0.0,2.0
2020-03-02,Slovakia,0.0,0.0
2020-03-02,Slovenia,0.0,0.0
2020-03-02,Solomon Islands,0.0,0.0
2020-03-02,Somalia,0.0,0.0
2020-03-02,South Africa,0.0,0.0
2020-03-02,South Sudan,0.0,0.0
2020-03-02,Spain,0.0,36.0
2020-03-02,Sri Lanka,0.0,0.0
2020-03-02,Sudan,0.0,0.0
2020-03-02,Suriname,0.0,0.0
2020-03-02,Sweden,0.0,5.0
2020-03-02,Switzerland,0.0,15.0
2020-03-02,Syria,0.0,0.0
2020-03-02,Taiwan*,0.0,1.0
2020-03-02,Tajikistan,0.0,0.0
2020-03-02,Tanzania,0.0,0.0
2020-03-02,Thailand,0.0,1.0
2020-03-02,Timor-Leste,0.0,0.0
2020-03-02,Togo,0.0,0.0
2020-03-02,Trinidad and Tobago,0.0,0.0
2020-03-02,Tunisia,0.0,0.0
2020-03-02,Turkey,0.0,0.0
2020-03-02,US,5.0,23.0
2020-03-02,Uganda,0.0,0.0
2020-03-02,Ukraine,0.0,0.0
2020-03-02,United Arab Emirates,0.0,0.0
2020-03-02,United Kingdom,0.0,40.0
2020-03-02,Uruguay,0.0,0.0
2020-03-02,Uzbekistan,0.0,0.0
2020-03-02,Vanuatu,0.0,0.0
2020-03-02,Venezuela,0.0,0.0
2020-03-02,Vietnam,0.0,0.0
2020-03-02,West Bank and Gaza,0.0,0.0
2020-03-02,Western Sahara,0.0,0.0
2020-03-02,Yemen,0.0,0.0
2020-03-02,Zambia,0.0,0.0
2020-03-02,Zimbabwe,0.0,0.0
2020-03-03,Afghanistan,0.0,0.0
2020-03-03,Albania,0.0,0.0
2020-03-03,Algeria,0.0,2.0
2020-03-03,Andorra,0.0,0.0
2020-03-03,Angola,0.0,0.0
2020-03-03,Antigua and Barbuda,0.0,0.0
2020-03-03,Argentina,0.0,1.0
2020-03-03,Armenia,0.0,0.0
2020-03-03,Australia,0.0,9.0
2020-03-03,Austria,0.0,3.0
2020-03-03,Azerbaijan,0.0,0.0
2020-03-03,Bahamas,0.0,0.0
2020-03-03,Bahrain,0.0,0.0
2020-03-03,Bangladesh,0.0,0.0
2020-03-03,Barbados,0.0,0.0
2020-03-03,Belarus,0.0,0.0
2020-03-03,Belgium,0.0,5.0
2020-03-03,Belize,0.0,0.0
2020-03-03,Benin,0.0,0.0
2020-03-03,Bhutan,0.0,0.0
2020-03-03,Bolivia,0.0,0.0
2020-03-03,Bosnia and Herzegovina,0.0,0.0
2020-03-03,Botswana,0.0,0.0
2020-03-03,Brazil,0.0,0.0
2020-03-03,Brunei,0.0,0.0
2020-03-03,Bulgaria,0.0,0.0
2020-03-03,Burkina Faso,0.0,0.0
2020-03-03,Burma,0.0,0.0
2020-03-03,Burundi,0.0,0.0
2020-03-03,Cabo Verde,0.0,0.0
2020-03-03,Cambodia,0.0,0.0
2020-03-03,Cameroon,0.0,0.0
2020-03-03,Canada,0.0,3.0
2020-03-03,Central African Republic,0.0,0.0
2020-03-03,Chad,0.0,0.0
2020-03-03,Chile,0.0,1.0
2020-03-03,China,33.0,125.0
2020-03-03,Colombia,0.0,0.0
2020-03-03,Comoros,0.0,0.0
2020-03-03,Congo (Brazzaville),0.0,0.0
2020-03-03,Congo (Kinshasa),0.0,0.0
2020-03-03,Costa Rica,0.0,0.0
2020-03-03,Cote d'Ivoire,0.0,0.0
2020-03-03,Croatia,0.0,2.0
2020-03-03,Cuba,0.0,0.0
2020-03-03,Cyprus,0.0,0.0
2020-03-03,Czechia,0.0,2.0
2020-03-03,Denmark,0.0,2.0
2020-03-03,Diamond Princess,0.0,1.0
2020-03-03,Djibouti,0.0,0.0
2020-03-03,Dominica,0.0,0.0
2020-03-03,Dominican Republic,0.0,0.0
2020-03-03,Ecuador,0.0,1.0
2020-03-03,Egypt,0.0,0.0
2020-03-03,El Salvador,0.0,0.0
2020-03-03,Equatorial Guinea,0.0,0.0
2020-03-03,Eritrea,0.0,0.0
2020-03-03,Estonia,0.0,1.0
2020-03-03,Eswatini,0.0,0.0
2020-03-03,Ethiopia,0.0,0.0
2020-03-03,Fiji,0.0,0.0
2020-03-03,Finland,0.0,0.0
2020-03-03,France,1.0,13.0
2020-03-03,Gabon,0.0,0.0
2020-03-03,Gambia,0.0,0.0
2020-03-03,Georgia,0.0,0.0
2020-03-03,Germany,0.0,37.0
2020-03-03,Ghana,0.0,0.0
2020-03-03,Greece,0.0,0.0
2020-03-03,Grenada,0.0,0.0
2020-03-03,Guatemala,0.0,0.0
2020-03-03,Guinea,0.0,0.0
2020-03-03,Guinea-Bissau,0.0,0.0
2020-03-03,Guyana,0.0,0.0
2020-03-03,Haiti,0.0,0.0
2020-03-03,Holy See,0.0,0.0
2020-03-03,Honduras,0.0,0.0
2020-03-03,Hungary,0.0,0.0
2020-03-03,Iceland,0.0,5.0
2020-03-03,India,0.0,0.0
2020-03-03,Indonesia,0.0,0.0
2020-03-03,Iran,11.0,835.0
2020-03-03,Iraq,0.0,6.0
2020-03-03,Ireland,0.0,1.0
2020-03-03,Israel,0.0,2.0
2020-03-03,Italy,27.0,466.0
2020-03-03,Jamaica,0.0,0.0
2020-03-03,Japan,0.0,20.0
2020-03-03,Jordan,0.0,1.0
2020-03-03,Kazakhstan,0.0,0.0
2020-03-03,Kenya,0.0,0.0
2020-03-03,"Korea, South",0.0,851.0
2020-03-03,Kosovo,0.0,0.0
2020-03-03,Kuwait,0.0,0.0
2020-03-03,Kyrgyzstan,0.0,0.0
2020-03-03,Laos,0.0,0.0
2020-03-03,Latvia,0.0,0.0
2020-03-03,Lebanon,0.0,0.0
2020-03-03,Lesotho,0.0,0.0
2020-03-03,Liberia,0.0,0.0
2020-03-03,Libya,0.0,0.0
2020-03-03,Liechtenstein,0.0,0.0
2020-03-03,Lithuania,0.0,0.0
2020-03-03,Luxembourg,0.0,0.0
2020-03-03,MS Zaandam,0.0,0.0
2020-03-03,Madagascar,0.0,0.0
2020-03-03,Malawi,0.0,0.0
2020-03-03,Malaysia,0.0,7.0
2020-03-03,Maldives,0.0,0.0
2020-03-03,Mali,0.0,0.0
2020-03-03,Malta,0.0,0.0
2020-03-03,Marshall Islands,0.0,0.0
2020-03-03,Mauritania,0.0,0.0
2020-03-03,Mauritius,0.0,0.0
2020-03-03,Mexico,0.0,0.0
2020-03-03,Moldova,0.0,0.0
2020-03-03,Monaco,0.0,0.0
2020-03-03,Mongolia,0.0,0.0
2020-03-03,Montenegro,0.0,0.0
2020-03-03,Morocco,0.0,0.0
2020-03-03,Mozambique,0.0,0.0
2020-03-03,Namibia,0.0,0.0
2020-03-03,Nepal,0.0,0.0
2020-03-03,Netherlands,0.0,6.0
2020-03-03,New Zealand,0.0,0.0
2020-03-03,Nicaragua,0.0,0.0
2020-03-03,Niger,0.0,0.0
2020-03-03,Nigeria,0.0,0.0
2020-03-03,North Macedonia,0.0,0.0
2020-03-03,Norway,0.0,7.0
2020-03-03,Oman,0.0,6.0
2020-03-03,Pakistan,0.0,0.0
2020-03-03,Panama,0.0,0.0
2020-03-03,Papua New Guinea,0.0,0.0
2020-03-03,Paraguay,0.0,0.0
2020-03-03,Peru,0.0,0.0
2020-03-03,Philippines,0.0,0.0
2020-03-03,Poland,0.0,0.0
2020-03-03,Portugal,0.0,0.0
2020-03-03,Qatar,0.0,4.0
2020-03-03,Romania,0.0,0.0
2020-03-03,Russia,0.0,0.0
2020-03-03,Rwanda,0.0,0.0
2020-03-03,Saint Kitts and Nevis,0.0,0.0
2020-03-03,Saint Lucia,0.0,0.0
2020-03-03,Saint Vincent and the Grenadines,0.0,0.0
2020-03-03,San Marino,1.0,2.0
2020-03-03,Sao Tome and Principe,0.0,0.0
2020-03-03,Saudi Arabia,0.0,0.0
2020-03-03,Senegal,0.0,1.0
2020-03-03,Serbia,0.0,0.0
2020-03-03,Seychelles,0.0,0.0
2020-03-03,Sierra Leone,0.0,0.0
2020-03-03,Singapore,0.0,2.0
2020-03-03,Slovakia,0.0,0.0
2020-03-03,Slovenia,0.0,0.0
2020-03-03,Solomon Islands,0.0,0.0
2020-03-03,Somalia,0.0,0.0
2020-03-03,South Africa,0.0,0.0
2020-03-03,South Sudan,0.0,0.0
2020-03-03,Spain,1.0,45.0
2020-03-03,Sri Lanka,0.0,0.0
2020-03-03,Sudan,0.0,0.0
2020-03-03,Suriname,0.0,0.0
2020-03-03,Sweden,0.0,13.0
2020-03-03,Switzerland,0.0,14.0
2020-03-03,Syria,0.0,0.0
2020-03-03,Taiwan*,0.0,1.0
2020-03-03,Tajikistan,0.0,0.0
2020-03-03,Tanzania,0.0,0.0
2020-03-03,Thailand,0.0,0.0
2020-03-03,Timor-Leste,0.0,0.0
2020-03-03,Togo,0.0,0.0
2020-03-03,Trinidad and Tobago,0.0,0.0
2020-03-03,Tunisia,0.0,0.0
2020-03-03,Turkey,0.0,0.0
2020-03-03,US,1.0,19.0
2020-03-03,Uganda,0.0,0.0
2020-03-03,Ukraine,0.0,1.0
2020-03-03,United Arab Emirates,0.0,6.0
2020-03-03,United Kingdom,0.0,55.0
2020-03-03,Uruguay,0.0,0.0
2020-03-03,Uzbekistan,0.0,0.0
2020-03-03,Vanuatu,0.0,0.0
2020-03-03,Venezuela,0.0,0.0
2020-03-03,Vietnam,0.0,0.0
2020-03-03,West Bank and Gaza,0.0,0.0
2020-03-03,Western Sahara,0.0,0.0
2020-03-03,Yemen,0.0,0.0
2020-03-03,Zambia,0.0,0.0
2020-03-03,Zimbabwe,0.0,0.0
2020-03-04,Afghanistan,0.0,0.0
2020-03-04,Albania,0.0,0.0
2020-03-04,Algeria,0.0,7.0
2020-03-04,Andorra,0.0,0.0
2020-03-04,Angola,0.0,0.0
2020-03-04,Antigua and Barbuda,0.0,0.0
2020-03-04,Argentina,0.0,0.0
2020-03-04,Armenia,0.0,0.0
2020-03-04,Australia,1.0,13.0
2020-03-04,Austria,0.0,8.0
2020-03-04,Azerbaijan,0.0,0.0
2020-03-04,Bahamas,0.0,0.0
2020-03-04,Bahrain,0.0,3.0
2020-03-04,Bangladesh,0.0,0.0
2020-03-04,Barbados,0.0,0.0
2020-03-04,Belarus,0.0,5.0
2020-03-04,Belgium,0.0,10.0
2020-03-04,Belize,0.0,0.0
2020-03-04,Benin,0.0,0.0
2020-03-04,Bhutan,0.0,0.0
2020-03-04,Bolivia,0.0,0.0
2020-03-04,Bosnia and Herzegovina,0.0,0.0
2020-03-04,Botswana,0.0,0.0
2020-03-04,Brazil,0.0,2.0
2020-03-04,Brunei,0.0,0.0
2020-03-04,Bulgaria,0.0,0.0
2020-03-04,Burkina Faso,0.0,0.0
2020-03-04,Burma,0.0,0.0
2020-03-04,Burundi,0.0,0.0
2020-03-04,Cabo Verde,0.0,0.0
2020-03-04,Cambodia,0.0,0.0
2020-03-04,Cameroon,0.0,0.0
2020-03-04,Canada,0.0,3.0
2020-03-04,Central African Republic,0.0,0.0
2020-03-04,Chad,0.0,0.0
2020-03-04,Chile,0.0,0.0
2020-03-04,China,36.0,125.0
2020-03-04,Colombia,0.0,0.0
2020-03-04,Comoros,0.0,0.0
2020-03-04,Congo (Brazzaville),0.0,0.0
2020-03-04,Congo (Kinshasa),0.0,0.0
2020-03-04,Costa Rica,0.0,0.0
2020-03-04,Cote d'Ivoire,0.0,0.0
2020-03-04,Croatia,0.0,1.0
2020-03-04,Cuba,0.0,0.0
2020-03-04,Cyprus,0.0,0.0
2020-03-04,Czechia,0.0,3.0
2020-03-04,Denmark,0.0,5.0
2020-03-04,Diamond Princess,0.0,0.0
2020-03-04,Djibouti,0.0,0.0
2020-03-04,Dominica,0.0,0.0
2020-03-04,Dominican Republic,0.0,0.0
2020-03-04,Ecuador,0.0,3.0
2020-03-04,Egypt,0.0,0.0
2020-03-04,El Salvador,0.0,0.0
2020-03-04,Equatorial Guinea,0.0,0.0
2020-03-04,Eritrea,0.0,0.0
2020-03-04,Estonia,0.0,0.0
2020-03-04,Eswatini,0.0,0.0
2020-03-04,Ethiopia,0.0,0.0
2020-03-04,Fiji,0.0,0.0
2020-03-04,Finland,0.0,0.0
2020-03-04,France,0.0,84.0
2020-03-04,Gabon,0.0,0.0
2020-03-04,Gambia,0.0,0.0
2020-03-04,Georgia,0.0,0.0
2020-03-04,Germany,0.0,66.0
2020-03-04,Ghana,0.0,0.0
2020-03-04,Greece,0.0,2.0
2020-03-04,Grenada,0.0,0.0
2020-03-04,Guatemala,0.0,0.0
2020-03-04,Guinea,0.0,0.0
2020-03-04,Guinea-Bissau,0.0,0.0
2020-03-04,Guyana,0.0,0.0
2020-03-04,Haiti,0.0,0.0
2020-03-04,Holy See,0.0,0.0
2020-03-04,Honduras,0.0,0.0
2020-03-04,Hungary,0.0,2.0
2020-03-04,Iceland,0.0,15.0
2020-03-04,India,0.0,23.0
2020-03-04,Indonesia,0.0,0.0
2020-03-04,Iran,15.0,586.0
2020-03-04,Iraq,2.0,3.0
2020-03-04,Ireland,0.0,4.0
2020-03-04,Israel,0.0,3.0
2020-03-04,Italy,28.0,587.0
2020-03-04,Jamaica,0.0,0.0
2020-03-04,Japan,1.0,35.0
2020-03-04,Jordan,0.0,0.0
2020-03-04,Kazakhstan,0.0,0.0
2020-03-04,Kenya,0.0,0.0
2020-03-04,"Korea, South",7.0,435.0
